name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
NKTR,Nektar Therapeutics,NASDAQ,Pharmaceuticals: Major,67.1,70.13,71.85,72.86,71.66,70.39,72.23,65.35,69.44,70.94,69.09,66.98,4.12,4.23,2.84,1134242.1999999997,746013.6666666666,50057517.0,54355053.0,2.99,-0.53,2290994913.262141,-10.53,261,10.73,145,-10.41,306,-3.41,-1.5,-6.62,1.28,0.74,4.2,0.162,10.25,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-05,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:NKTR&interval=D,False,False,False
WDC,Western Digital Corporation,NASDAQ,Computer Peripherals,441.36,445.62,449.18,456.92,481.71,512.08,443.59,385.87,438.94,451.49,448.85,424.54,4.83,6.48,28.6,6934702.2,6830250.399999995,3014599317.0,3120896227.0,2.2,0.86,159128340415.38055,-10.71,264,-42.24,420,42.6,132,-3.45,-1.29,-1.74,0.35,0.85,58.8,0.167,28.59,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-10-22,False,False,6,,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:WDC&interval=D,False,False,False
ASO,"Academy Sports and Outdoors, Inc.",NASDAQ,Specialty Stores,48.29,50.35,47.08,47.39,47.63,49.22,51.9,52.61,49.58,48.48,50.13,48.16,4.43,4.57,2.21,2978405.6,2131662.7666666666,102937995.0,101012038.0,1.47,0.54,2973644700.9398146,2.2,129,-3.71,211,-8.85,300,-3.45,0.31,2.57,0.08,0.89,5.9,0.354,11.45,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,2026-12-03,False,False,4,"thin RVOL, below 200-MA","near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:ASO&interval=D,False,False,False
CHWY,"Chewy, Inc.",NYSE,Internet Retail,20.62,21.42,22.6,22.7,22.41,21.75,23.13,25.26,21.43,22.05,21.14,20.57,4.86,4.93,1.02,11918235.6,8290060.6,170941050.0,188162269.0,1.3,-0.1,8287739731.223925,-11.16,273,15.71,124,-14.93,330,-3.46,-1.62,-8.77,1.31,0.57,4.9,0.259,18.62,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,2026-12-03,False,False,4,"thin RVOL, below 200-MA","near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NYSE:CHWY&interval=D,False,False,False
GLW,Corning Incorporated,NYSE,Electronic Components,150.13,154.75,151.45,154.69,154.99,172.52,163.98,147.07,151.01,152.75,153.77,148.68,4.1,5.93,8.91,9841350.4,9150652.433333334,1373787450.0,1415499174.0,1.56,2.84,129320228999.63991,-6.54,207,-17.66,287,13.43,212,-3.59,-0.53,-0.87,0.29,0.57,16.3,0.209,16.96,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-11-03,False,True,5,large gap,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:GLW&interval=D,False,False,False
MTSI,"MACOM Technology Solutions Holdings, Inc.",NASDAQ,Semiconductors,275.86,264.76,264.82,276.5,275.13,315.37,291.28,268.07,263.27,267.68,277.48,269.82,4.11,5.72,15.79,1563872.0,1323211.8666666667,365021226.0,365864773.0,2.03,3.59,21067684792.572243,-7.21,215,-27.84,353,24.05,174,-3.67,0.05,4.17,0.53,0.49,38.3,0.173,18.35,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-11-05,False,True,5,large gap,"near21, ADR, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:MTSI&interval=D,False,False,False
ONTO,Onto Innovation Inc.,NYSE,Electronic Equipment/Instruments,263.43,262.91,269.14,285.8,283.09,288.27,267.78,246.81,260.24,269.34,266.45,253.3,4.34,6.67,17.56,1021319.1,1018905.9,268410381.0,291205684.0,2.3,2.76,12927628416.875294,-16.91,362,-22.06,319,27.27,167,-3.9,-1.04,-2.12,0.33,0.75,57.7,0.245,15.74,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-10-29,False,True,5,large gap,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:ONTO&interval=D,False,False,False
SPCX,Space Exploration Technologies Corp,NASDAQ,Specialty Telecommunications,152.71,149.84,145.33,143.42,134.63,,,,149.36,145.76,156.6,149.93,4.34,4.93,7.53,112202204.5,102551616.33333333,15660657330.0,14707576792.0,3.69,-0.14,2072437957648.4302,5.35,94,-18.94,294,1.81,258,-3.93,2.72,5.07,0.97,0.89,36.9,0.158,9.96,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-05,False,False,5,below 200-MA,"EMA, near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SPCX&interval=D,False,False,False
AESI,Atlas Energy Solutions Inc.,NYSE,Oilfield Services/Equipment,13.55,13.74,13.19,12.88,12.74,15.0,14.17,13.27,13.52,13.27,13.66,13.34,5.11,5.57,0.76,3003926.2,2869952.5,38887856.0,36952552.0,0.75,0.75,1693796840.3912072,5.28,96,-16.97,282,-0.59,269,-4.09,1.14,2.74,0.38,0.43,28.5,0.211,16.65,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-02,False,False,5,thin RVOL,"EMA, near21, ADR",8,https://www.tradingview.com/chart/?symbol=NYSE:AESI&interval=D,False,False,False
GLOB,Globant S.A.,NYSE,Information Technology Services,35.59,37.91,38.88,38.74,36.77,36.64,39.98,46.51,38.03,38.23,37.73,35.5,4.48,5.56,1.98,1172966.2,1547332.5666666667,55069566.0,59946758.0,2.08,-0.03,1536760307.598198,-5.37,195,12.2,139,-19.88,348,-4.35,-0.58,-8.45,1.24,1.13,4.5,0.156,27.73,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,2026-11-12,False,False,5,below 200-MA,"near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NYSE:GLOB&interval=D,False,False,False
PRAX,"Praxis Precision Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,298.95,328.46,345.15,354.0,338.67,326.09,323.64,314.29,324.07,336.23,314.0,295.7,4.86,5.59,16.72,370996.9,367959.19999999955,110001403.0,130256821.0,2.66,0.74,8346680634.682094,-20.7,403,6.54,161,1.11,264,-4.35,-2.1,-13.38,1.98,1.09,19.4,0.26,10.32,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NASDAQ:PRAX&interval=D,False,False,False
RSI,"Rush Street Interactive, Inc.",NYSE,Casinos/Gaming,23.3,25.99,26.08,25.74,27.76,28.08,25.72,23.93,25.57,26.02,25.48,23.27,4.8,5.0,1.16,2928572.2,2236105.2333333334,52101252.0,57557349.0,2.45,-0.32,5400319143.124753,-5.67,197,-17.43,286,9.96,227,-4.38,-3.21,-10.67,2.09,1.9,2.6,0.116,17.82,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NYSE:RSI&interval=D,False,False,False
TMDX,"TransMedics Group, Inc.",NASDAQ,Medical Specialties,86.42,86.65,87.96,88.33,83.19,78.44,92.28,102.47,86.67,86.63,87.98,85.01,5.1,4.95,4.28,812493.0,736445.0333333333,63643580.0,65051908.0,1.99,0.6,2996626088.0413113,-4.14,184,14.83,130,-24.01,366,-4.44,0.78,-1.75,0.05,0.69,32.9,0.163,27.8,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:TMDX&interval=D,False,False,False
VAL,Valaris Limited,NYSE,Contract Drilling,83.76,84.65,85.89,85.81,82.42,86.42,89.08,81.1,84.74,84.95,85.3,83.48,4.76,4.44,3.72,1480768.8,1206804.6,101081953.0,103553087.0,0.86,-0.39,5815943344.450209,-3.66,178,2.48,174,-12.79,318,-4.65,0.37,-2.48,0.32,0.49,7.5,0.117,9.52,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-03,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NYSE:VAL&interval=D,False,False,False
FIGS,"FIGS, Inc.",NYSE,Apparel/Footwear,13.06,13.39,14.25,14.31,12.69,12.39,13.09,12.68,13.48,13.69,13.15,12.93,4.62,5.04,0.66,3008633.8,2824004.066666667,36881493.0,40411498.0,0.83,-0.38,2169791589.9999995,-9.12,240,6.7,160,-11.99,311,-4.8,0.57,-8.37,0.92,0.33,19.8,0.263,14.3,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NYSE:FIGS&interval=D,False,False,False
CECO,CECO Environmental Corp.,NASDAQ,Industrial Machinery,69.48,73.31,72.28,73.4,73.96,79.45,73.75,71.25,71.72,72.63,71.81,69.23,5.34,6.18,4.29,802233.5,833524.2333333333,57913264.0,61180401.0,1.44,0.24,4069431757.108006,-9.94,253,-26.89,345,22.13,184,-4.9,-0.98,-3.87,0.7,0.6,5.8,0.176,11.81,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,2026-11-09,False,False,4,"thin RVOL, below 200-MA","near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:CECO&interval=D,False,False,False
GENI,Genius Sports Limited,NYSE,Internet Software/Services,5.64,6.75,7.24,7.42,7.21,6.4,5.95,6.91,6.65,7.0,6.48,5.51,7.37,7.95,0.45,6357927.7,5379835.433333334,30342272.0,39907619.0,3.55,-0.62,1565816192.0925922,-24.5,422,-8.59,237,18.24,195,-4.95,-2.74,-22.06,2.45,2.16,29.0,0.349,22.84,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NYSE:GENI&interval=D,False,False,False
KVYO,"Klaviyo, Inc. Series A",NYSE,Packaged Software,15.42,16.72,17.96,17.95,17.86,16.85,17.47,19.88,16.76,17.41,16.0,15.24,6.12,6.75,1.04,6823442.2,6434169.633333334,99214896.0,115514792.0,1.78,0.82,4390496957.871455,-13.32,299,15.07,128,-16.65,339,-4.97,-2.02,-14.13,1.69,0.74,17.8,0.357,20.55,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,RVOL,3,https://www.tradingview.com/chart/?symbol=NYSE:KVYO&interval=D,False,False,False
RIG,Transocean Ltd (Switzerland),NYSE,Contract Drilling,5.64,5.7,5.78,5.77,5.54,5.81,6.0,5.63,5.7,5.71,5.75,5.62,4.78,4.55,0.26,46331177.8,42878257.3,241833371.0,247336081.0,0.88,0.8,6299203746.063603,-4.41,186,1.62,181,-12.42,315,-5.07,0.4,-2.37,0.29,0.51,7.8,0.117,8.11,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-04,False,False,5,thin RVOL,"near21, ADR",7,https://www.tradingview.com/chart/?symbol=NYSE:RIG&interval=D,False,False,False
SYNA,Synaptics Incorporated,NASDAQ,Semiconductors,93.11,94.8,95.41,98.88,104.64,115.43,102.88,97.57,94.31,96.79,94.2,91.31,4.45,5.16,4.8,665309.0,674251.4333333333,62779551.0,66668184.0,1.3,2.75,3695760716.915276,-11.65,276,-32.93,375,28.69,163,-5.3,-2.14,-2.41,0.74,0.6,37.5,0.11,22.16,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,2026-11-05,False,True,3,"thin RVOL, below 200-MA, large gap","near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SYNA&interval=D,False,False,False
IONQ,"IonQ, Inc.",NYSE,Computer Processing Hardware,39.13,38.26,39.3,40.96,39.25,47.17,43.06,43.85,38.53,39.23,40.94,37.77,5.65,6.81,2.66,20437893.8,19107370.233333334,747671397.0,782561455.0,1.18,1.02,15853053601.768715,-9.8,249,-29.86,363,23.05,178,-5.54,-0.05,-0.43,0.04,1.19,51.1,0.214,22.78,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,2026-11-11,False,False,5,below 200-MA,near21,4,https://www.tradingview.com/chart/?symbol=NYSE:IONQ&interval=D,False,False,False
POET,POET Technologies Inc.,NASDAQ,Electrical Products,7.8,7.71,7.71,8.07,7.91,9.78,8.81,8.28,7.63,7.77,7.82,7.44,4.82,6.46,0.5,8709089.5,9364377.933333373,73042148.0,75592380.0,0.82,1.6,1349853144.687084,-8.83,238,-36.3,395,27.66,165,-5.82,-0.22,1.19,0.05,0.75,70.5,0.188,26.62,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,2026-11-12,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:POET&interval=D,False,False,False
WOLF,"Wolfspeed, Inc.",NYSE,Semiconductors,25.59,25.66,25.97,27.62,27.69,38.87,32.64,29.12,25.25,26.26,25.72,24.09,6.82,9.05,2.32,2309035.300000115,3427521.7666666885,87710282.0,94656726.0,1.76,2.36,1354493240.164701,-18.76,385,-49.98,435,50.88,116,-5.95,-0.84,-1.45,0.28,0.71,64.9,0.223,51.64,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,2026-10-28,False,True,3,"LoD>60% ATR, below 200-MA, large gap","near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:WOLF&interval=D,False,False,False
KGS,"Kodiak Gas Services, Inc.",NYSE,Oilfield Services/Equipment,58.73,60.69,60.31,60.94,61.43,65.85,63.11,57.14,59.67,60.37,59.98,58.14,4.13,4.65,2.73,2079147.3,1821159.6333333333,106956705.0,110976612.0,2.09,0.17,5937839817.539292,-7.67,222,-12.0,251,1.42,261,-6.09,-0.94,-2.62,0.58,0.67,21.6,0.148,14.83,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,False,2026-11-11,False,False,6,,"near21, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:KGS&interval=D,False,False,False
HLNE,Hamilton Lane Incorporated,NASDAQ,Investment Managers,87.74,95.01,100.2,101.19,95.84,89.95,94.16,105.21,93.99,97.03,88.72,85.85,4.43,4.37,3.83,592076.8,577941.8666666667,50708619.0,58484827.0,1.76,-1.03,4841986191.484937,-13.96,312,7.41,158,-12.4,314,-6.32,-1.93,-12.44,2.19,0.75,49.3,0.256,17.39,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-10,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:HLNE&interval=D,False,False,False
ORCL,Oracle Corporation,NYSE,Packaged Software,147.61,151.26,149.41,148.9,141.0,162.29,159.78,166.25,148.56,148.36,150.9,144.4,4.67,5.18,7.65,40385067.1,28489495.7,4205334460.0,4242190371.0,1.0,-0.08,446333672502.8524,3.44,110,-19.34,300,-3.55,273,-6.48,0.9,-1.21,0.1,0.85,42.0,0.165,17.11,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,2026-12-14,False,False,5,below 200-MA,near21,5,https://www.tradingview.com/chart/?symbol=NYSE:ORCL&interval=D,False,False,False
FPS,"Forgent Power Solutions, Inc.",NYSE,Electrical Products,39.44,32.8,31.98,33.73,35.45,42.96,39.7,,33.96,33.52,39.94,37.85,4.91,6.53,2.57,13769443.2,7783617.766666667,306985885.0,262562184.0,1.65,3.78,12006676036.723066,7.64,79,-38.61,403,10.26,226,-6.9,1.73,23.32,2.71,0.81,61.8,0.335,27.83,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,2026-12-02,False,True,3,"LoD>60% ATR, below 200-MA, large gap","EMA, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:FPS&interval=D,False,False,False
MIRM,"Mirum Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,91.83,97.62,98.0,98.53,104.24,104.74,101.33,97.22,96.88,98.44,98.76,91.73,4.25,4.58,4.2,770330.3,615403.0666666667,56512464.0,60635254.0,2.83,-0.06,5962724385.057073,-10.41,260,-12.11,253,1.21,263,-7.1,-2.6,-6.29,1.47,1.67,2.4,0.088,8.18,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,2026-11-17,False,False,5,below 200-MA,"near21, BB, RVOL",4,https://www.tradingview.com/chart/?symbol=NASDAQ:MIRM&interval=D,False,False,False
HCC,"Warrior Met Coal, Inc.",NYSE,Coal,87.93,97.33,101.94,100.6,92.84,91.21,90.01,89.97,95.66,97.8,89.83,87.31,4.81,5.14,4.52,725183.7,620815.6,54588316.0,62453222.0,3.32,-3.56,4642887565.84804,-12.07,280,-7.14,225,-4.06,275,-7.76,-1.03,-13.74,1.96,0.56,13.7,0.25,13.61,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,True,4,"below 200-MA, large gap","ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:HCC&interval=D,False,False,False
FOUR,"Shift4 Payments, Inc.",NYSE,Miscellaneous Commercial Services,38.98,42.75,43.87,44.21,46.93,45.06,45.94,50.45,42.35,43.65,41.59,38.85,7.19,7.36,2.87,2193436.5,2066466.8,80550876.0,91350231.0,1.58,0.0,3077865111.838452,-16.3,350,-1.71,197,-6.09,290,-8.04,-2.3,-11.15,1.45,0.96,4.5,0.224,19.76,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:FOUR&interval=D,False,False,False
ERAS,"Erasca, Inc.",NASDAQ,Pharmaceuticals: Major,14.77,15.8,16.74,17.2,17.85,15.52,15.64,13.42,15.82,16.49,15.47,14.51,7.07,7.53,1.11,5087485.6,4051691.3,59843481.0,69699895.0,1.89,0.46,5165985144.393743,-21.31,407,0.89,185,-3.84,274,-8.09,-2.29,-11.79,1.39,0.86,23.4,0.295,29.98,False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,2026-11-11,False,False,6,,"near21, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:ERAS&interval=D,False,False,False
VICR,Vicor Corporation,NASDAQ,Electronic Components,222.72,193.34,191.56,202.68,211.52,255.12,232.57,207.2,197.92,198.68,223.87,212.2,5.0,7.19,16.01,813289.4,811715.5333333333,180785284.0,164521210.0,2.49,1.49,10268891589.332594,-7.97,227,-34.11,382,16.78,203,-8.43,0.74,16.27,1.68,0.73,65.7,0.249,28.54,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,2026-10-27,False,False,5,LoD>60% ATR,RVOL,4,https://www.tradingview.com/chart/?symbol=NASDAQ:VICR&interval=D,False,False,False
LUMN,"Lumen Technologies, Inc.",NYSE,Major Telecommunications,6.4,6.74,6.47,6.43,6.42,7.6,7.53,7.69,6.63,6.57,6.57,6.33,6.19,5.9,0.38,14452688.9,13326637.9,85290483.0,85743588.0,2.43,0.46,6601250800.987654,2.89,118,-22.61,322,-6.3,292,-8.67,-0.06,-1.16,0.44,0.64,18.5,0.244,19.87,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:LUMN&interval=D,False,False,False
WULF,TeraWulf Inc.,NASDAQ,Data Processing Services,17.01,16.32,15.96,16.18,17.18,20.78,19.44,18.01,16.13,16.28,17.06,16.23,5.66,7.34,1.25,30012569.4,30843277.566666666,524644151.0,499013388.0,1.07,1.7,8487457045.819674,5.95,88,-41.44,418,8.55,231,-8.98,-0.13,6.55,0.61,0.67,62.9,0.216,28.31,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-16,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:WULF&interval=D,False,False,False
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,Department Stores,75.84,74.7,74.38,75.5,73.06,75.65,83.62,90.98,74.74,74.61,78.35,75.61,4.97,4.57,3.46,1739678.5,1690251.9333333333,128188707.0,127613176.0,1.22,0.83,4505077909.505512,-0.04,148,-1.94,199,-25.13,372,-9.03,0.83,1.97,0.36,0.79,6.6,0.094,23.64,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,2026-12-09,False,False,4,"thin RVOL, below 200-MA","EMA, near21, ADR, BB, RVOL",9,https://www.tradingview.com/chart/?symbol=NASDAQ:OLLI&interval=D,False,False,False
PINS,"Pinterest, Inc.",NYSE,Internet Software/Services,18.6,19.07,20.78,21.68,22.35,21.51,20.51,21.63,19.28,20.38,18.82,18.26,4.26,4.43,0.82,17662613.6,12585369.166666666,234087866.0,272863389.0,2.14,0.55,10533421810.158384,-19.65,395,-7.95,231,0.49,266,-9.04,-3.79,-10.49,1.97,0.69,41.9,0.372,17.66,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"ADR, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:PINS&interval=D,False,False,False
TTMI,"TTM Technologies, Inc.",NASDAQ,Electronic Components,117.97,120.04,118.03,122.44,125.83,150.84,135.91,122.6,117.81,120.18,118.59,114.34,4.97,6.87,8.11,1824445.8,2256585.9,266209439.0,276291864.0,1.58,1.28,12428005750.985712,-6.5,206,-44.6,426,23.91,177,-9.06,-0.91,-0.05,0.27,0.52,44.8,0.198,27.81,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,2026-11-04,False,False,5,below 200-MA,"near21, ADR, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:TTMI&interval=D,False,False,False
RDW,Redwire Corporation,NYSE,Aerospace & Defense,10.74,10.83,10.91,11.64,10.7,12.4,11.37,10.83,10.88,10.99,11.75,10.64,5.89,7.1,0.76,13679358.5,13791985.8,148125927.0,160552507.0,2.7,1.47,2684920726.7116885,-14.56,321,-23.78,328,11.07,220,-9.09,0.05,-1.57,0.33,1.46,13.8,0.167,15.82,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:RDW&interval=D,False,False,False
MIR,"Mirion Technologies, Inc.",NYSE,Aerospace & Defense,15.76,16.12,15.62,15.57,15.75,16.89,17.93,19.63,15.89,15.8,16.5,15.66,4.35,4.47,0.71,3713394.3,3500454.9,55167169.0,54502083.0,2.13,0.25,3924833252.399015,2.74,120,-11.21,249,-18.93,344,-9.13,0.02,0.88,0.06,1.19,14.2,0.196,25.43,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,2026-11-03,False,False,5,below 200-MA,"near21, RVOL",4,https://www.tradingview.com/chart/?symbol=NYSE:MIR&interval=D,False,False,False
AXTI,AXT Inc,NASDAQ,Electronic Production Equipment,70.03,64.64,63.53,68.97,63.01,79.09,70.08,57.1,64.69,64.98,71.31,67.67,7.06,9.71,6.8,9858488.0,9946996.0,696588130.0,686067524.0,1.88,2.91,4592092013.619631,-17.12,367,-27.43,348,17.12,199,-9.15,1.15,10.23,0.8,0.54,34.7,0.308,31.41,False,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,2026-10-29,False,True,5,large gap,"near21, ADR, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:AXTI&interval=D,False,False,False
GPK,Graphic Packaging Holding Company,NYSE,Containers/Packaging,9.31,9.67,10.48,10.85,10.93,10.69,10.58,11.67,9.81,10.27,9.8,9.26,4.22,4.43,0.41,7645756.9,5081145.366666666,47305463.0,55132121.0,1.74,-0.41,2756426300.8048778,-16.35,351,-13.15,258,1.31,262,-9.4,-3.35,-11.17,2.1,1.32,13.3,0.334,21.47,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-03,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NYSE:GPK&interval=D,False,False,False
WRBY,Warby Parker Inc.,NYSE,Specialty Stores,22.5,24.3,24.72,25.22,25.78,25.9,25.04,25.1,24.11,24.69,24.46,22.47,5.55,6.25,1.41,2972114.7,2517863.9,56651938.0,63496331.0,1.75,0.7,2781181106.389579,-13.36,300,-8.16,232,-6.83,294,-9.45,-2.04,-8.97,1.42,1.41,2.1,0.175,7.11,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,2026-11-05,False,False,5,below 200-MA,"near21, RVOL",3,https://www.tradingview.com/chart/?symbol=NYSE:WRBY&interval=D,False,False,False
BL,"BlackLine, Inc.",NASDAQ,Packaged Software,28.14,29.36,30.9,30.6,30.47,29.67,31.49,36.96,29.35,30.1,28.5,27.7,4.39,5.15,1.45,914224.9,1017847.3666666667,28642225.0,31149522.0,1.79,-0.56,1635645121.4968421,-7.25,216,5.59,165,-26.95,378,-9.54,-1.48,-8.92,1.26,0.55,30.0,0.243,27.0,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,2026-10-29,False,False,5,below 200-MA,"near21, ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:BL&interval=D,False,False,False
WEN,Wendy's Company (The),NASDAQ,Restaurants,6.74,7.41,7.94,8.07,7.85,7.59,7.45,7.65,7.37,7.69,7.04,6.6,4.59,5.41,0.36,6619761.3,9183487.133333333,61896703.0,74133700.0,2.87,0.29,1285115334.2746782,-20.89,406,-3.44,209,-4.67,279,-9.67,-2.62,-15.16,2.28,1.21,38.4,0.34,7.93,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,2026-11-11,False,False,5,below 200-MA,RVOL,2,https://www.tradingview.com/chart/?symbol=NASDAQ:WEN&interval=D,False,False,False
ATRO,Astronics Corporation,NASDAQ,Aerospace & Defense,65.71,70.99,73.15,76.73,74.26,72.71,68.78,64.97,69.65,72.5,66.47,64.25,4.7,5.88,3.86,764771.0999999996,730916.633333333,48028532.0,56084330.0,3.05,0.22,2826335099.2785645,-23.65,418,-20.39,309,14.94,206,-9.7,-1.96,-10.17,1.59,0.57,37.8,0.219,14.14,False,False,False,True,False,False,True,True,False,True,False,True,True,True,True,False,2026-11-11,False,False,6,,"ADR, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:ATRO&interval=D,False,False,False
RGTI,"Rigetti Computing, Inc.",NASDAQ,Computer Processing Hardware,15.76,15.36,15.67,16.42,15.95,18.05,17.45,18.86,15.47,15.73,16.32,15.09,4.84,6.3,0.99,17839126.3,17084851.866666667,269257265.0,280450691.0,1.1,1.63,5260195232.405252,-9.29,243,-24.16,331,4.3,249,-9.72,-0.19,0.55,0.03,1.24,67.5,0.192,22.21,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,2026-11-16,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:RGTI&interval=D,False,False,False
